262,534,641,357;207,1266,394,130;273,531,386,130;215,1244,551,231;492,682,291,9;324,1123,849,94;435,856,584,144;435,856,514,58;363,1099,834,268;426,987,510,80;449,918,131,184;510,413,344,65;511,414,721,88;510,414,10,9;510,413,668,244;510,414,561,231;510,414,315,24;
549,695,54,39;509,688,968,282;513,711,574,299;513,711,385,214;550,702,640,85;550,702,263,123;542,712,71,109;542,712,944,330;542,712,408,72;551,708,576,232;549,715,1005,35;513,384,851,321;519,395,964,368;520,392,389,69;509,390,936,172;512,402,858,95;518,395,478,291;
408,1175,380,347;244,1300,693,139;208,1385,256,197;244,1301,901,326;490,1249,869,364;488,1237,297,62;490,1248,879,324;449,1177,454,219;370,1152,780,92;244,1300,488,78;338,1150,465,134;484,240,257,198;483,240,81,40;483,241,95,180;484,241,491,78;484,241,372,267;484,241,64,29;
478,324,86,41;479,323,499,137;479,322,338,259;479,324,700,153;479,324,192,217;479,323,610,137;479,323,894,274;479,323,965,368;480,324,647,242;480,323,463,289;479,323,596,235;552,702,537,132;552,702,382,270;552,702,943,99;552,702,568,143;552,702,383,271;552,702,606,237;
432,92,666,1;479,245,115,49;497,227,590,234;485,237,558,140;495,234,717,310;498,224,567,142;486,239,451,3;497,225,871,96;497,225,2,19;497,227,198,114;495,235,779,262;483,325,644,148;480,323,581,144;481,325,345,206;480,323,302,248;480,324,887,168;480,324,745,313;
598,757,733,254;590,747,455,27;579,757,248,233;580,759,727,155;580,747,1014,287;585,745,920,328;583,762,986,333;587,765,400,131;579,751,774,260;579,749,958,280;585,745,786,66;511,415,474,220;510,415,597,136;510,414,186,191;510,415,300,202;511,414,381,213;511,414,721,88;
527,339,694,249;514,344,193,55;527,338,880,324;504,334,715,310;527,338,875,71;503,342,852,94;498,323,119,7;509,292,937,172;504,332,272,200;504,333,236,341;503,331,16,2;482,372,139,20;484,373,1004,151;484,373,805,93;484,373,436,218;483,373,350,207;483,373,484,136;
560,742,876,272;561,737,789,68;562,750,815,265;569,752,459,351;569,752,588,299;568,752,342,129;579,736,803,161;578,747,775,261;569,751,355,208;576,749,819,163;574,750,814,162;484,240,489,352;484,240,405,277;486,239,451,3;485,241,524,294;484,240,483,291;484,240,525,227;
528,407,172,189;531,373,340,50;521,375,900,275;517,378,978,332;522,392,600,355;522,392,998,370;524,404,565,142;516,379,722,252;522,393,52,27;520,392,389,69;513,383,4,7;482,372,139,20;483,374,728,311;484,377,173,21;483,373,350,207;483,373,384,214;483,373,126,338;
514,363,255,121;510,353,46,188;506,353,853,70;507,367,617,147;515,359,473,290;515,358,56,40;515,360,674,306;515,360,174,340;515,360,62,194;515,360,349,346;497,227,590,234;485,235,602,14;497,226,230,195;497,226,158,208;497,226,318,346;497,225,871,96;497,225,1,103;
467,381,889,72;469,384,859,270;470,365,665,150;482,364,78,35;480,363,974,175;484,373,805,93;484,377,173,21;482,373,82,18;483,373,350,207;483,373,69,16;469,321,149,52;469,321,181,214;469,321,281,241;469,321,233,118;469,321,415,349;469,321,288,125;469,321,203,56;
470,384,1021,371;469,384,859,270;487,378,430,218;484,386,475,135;482,372,139,20;482,373,82,18;484,373,805,93;483,374,728,311;484,373,436,218;483,373,197,219;469,320,898,97;471,320,736,89;469,320,1001,333;470,321,672,246;469,321,840,363;470,321,15,36;469,321,877,167;
498,323,119,7;489,322,304,345;490,321,217,228;489,321,427,350;482,305,895,73;490,321,914,328;490,322,750,257;480,323,107,106;479,322,595,145;489,322,844,69;454,390,260,198;458,388,848,269;469,384,933,279;495,406,437,26;488,394,354,51;462,388,522,138;468,384,530,227;
505,407,967,368;506,407,538,295;510,405,414,348;513,407,433,56;505,404,546,296;505,407,72,196;507,403,905,97;507,409,835,320;508,410,226,47;507,409,784,262;469,321,176,114;469,321,13,5;469,321,897,274;469,321,253,60;469,321,151,339;469,321,148,206;469,321,215,115;
510,413,23,10;510,414,629,356;510,413,668,244;510,414,60,336;510,414,0,6;510,414,739,312;510,414,561,231;510,414,603,236;510,414,153,339;510,414,913,365;523,357,823,362;529,352,335,257;519,359,634,84;527,341,708,155;514,344,193,55;516,355,432,285;516,355,500,292;
529,415,316,49;531,373,340,50;555,258,949,279;590,117,494,79;623,777,987,0;536,340,555,297;527,338,875,71;509,292,937,172;509,285,457,219;511,265,951,33;469,321,877,167;469,321,678,247;469,321,1003,101;469,321,202,341;469,321,288,125;469,321,897,274;469,321,253,60;
423,445,428,55;454,390,260,198;514,424,212,115;495,405,80,337;462,388,22,22;488,394,354,51;504,408,614,146;505,412,945,32;495,405,939,173;503,404,169,46;600,763,554,140;601,780,420,283;595,770,1006,334;600,782,1018,102;591,769,320,203;583,773,325,63;584,773,544,230;
599,743,781,316;596,740,769,92;598,757,733,254;599,743,983,284;585,743,673,151;584,752,624,15;585,745,920,328;585,744,569,354;585,744,907,276;585,745,787,160;522,393,298,344;522,392,998,370;524,404,565,142;525,389,970,18;519,395,964,368;520,392,389,69;518,395,478,291;
583,773,325,63;583,773,870,323;583,773,635,240;583,773,985,177;583,773,353,208;583,773,744,256;583,773,777,361;583,773,977,283;583,773,753,156;583,773,785,316;432,92,666,1;501,223,829,319;527,218,594,83;498,224,926,171;501,224,611,145;523,222,98,180;505,225,331,205;
564,679,556,82;569,690,377,123;570,690,839,321;529,415,316,49;623,777,987,0;565,692,323,127;587,723,768,141;583,723,980,283;558,706,237,119;587,723,502,79;484,241,11,105;484,243,91,104;486,239,451,3;485,241,524,294;484,241,40,12;484,241,491,78;484,241,372,267;
510,266,948,367;492,253,125,43;495,234,717,310;500,229,822,318;495,235,779,262;500,226,766,259;523,229,343,129;505,225,331,205;501,225,726,253;511,265,951,33;468,330,274,200;468,330,667,151;467,330,264,124;467,330,498,353;467,330,661,358;467,330,277,239;467,330,273,343;
511,816,307,126;450,919,800,264;454,898,608,238;473,1177,591,83;623,777,987,0;529,803,993,285;600,782,1018,102;564,775,850,5;583,774,570,143;577,776,575,232;544,736,97,337;544,736,604,236;547,736,224,195;547,737,756,90;546,741,992,285;546,741,387,348;541,738,1023,179;
514,424,212,115;507,409,312,127;504,408,614,146;495,406,437,26;512,419,114,48;508,410,226,47;509,412,167,54;510,415,300,202;510,414,100,44;510,414,186,191;457,319,44,187;475,287,390,215;474,272,155,109;427,315,321,203;459,323,55,39;468,350,553,60;406,362,754,157;
555,258,949,279;555,286,431,25;509,285,457,219;508,266,101,45;510,266,948,367;540,247,487,221;537,246,348,346;523,229,343,129;502,229,910,30;532,237,464,351;510,414,100,44;510,414,874,272;510,414,447,126;510,414,645,149;510,414,60,336;510,414,0,6;510,414,739,312;
521,730,637,303;521,720,623,302;521,730,83,198;529,739,306,250;544,726,751,64;542,712,408,72;537,732,439,287;536,734,989,369;529,739,919,365;535,735,92,104;512,669,311,119;512,669,817,266;508,669,758,91;559,678,1011,101;509,688,968,282;550,692,367,211;549,695,54,39;
542,712,408,72;542,711,411,11;551,708,576,232;557,709,351,67;549,722,521,226;555,719,305,249;553,721,620,147;554,719,376,269;554,720,794,143;554,720,534,228;488,370,445,74;487,364,246,197;482,364,435,124;480,363,974,175;482,372,139,20;484,373,805,93;482,364,507,224;
470,321,152,187;470,321,375,212;470,321,239,117;470,321,672,246;469,320,5,21;469,321,877,167;470,321,523,294;470,321,660,358;469,321,1003,101;539,748,511,225;542,746,843,321;546,741,1002,334;546,741,1020,102;552,749,388,52;547,759,797,264;547,759,549,296;538,754,888,273;
479,325,979,175;479,325,562,297;478,324,86,41;479,325,709,359;479,325,275,343;479,325,234,231;480,325,156,110;479,325,128,183;479,325,231,230;508,378,1012,370;505,373,450,134;508,379,705,154;504,373,448,350;494,381,467,76;503,388,682,86;508,387,53,192;499,372,942,99;
556,702,456,351;558,697,652,150;552,701,34,106;554,703,1019,76;552,702,943,99;552,701,799,317;551,700,1000,100;552,701,132,185;552,701,598,355;469,321,211,225;469,321,151,339;469,321,148,206;469,321,157,340;469,321,26,183;469,321,496,292;469,321,763,158;469,321,147,187;
427,315,73,32;457,319,44,187;468,350,553,60;469,326,21,181;466,318,229,117;467,330,93,42;469,323,133,8;467,330,264,124;467,319,360,347;516,672,75,34;550,694,165,113;550,692,367,211;552,693,223,116;509,688,968,282;551,700,1000,100;550,702,263,123;542,711,411,11;
510,353,46,188;516,355,500,292;516,355,432,285;515,359,473,290;514,360,136,19;515,359,703,250;516,358,116,107;515,358,442,125;515,358,912,327;485,237,558,140;484,240,200,221;484,240,163,209;483,241,204,115;483,241,816,93;484,241,40,12;484,240,257,198;483,241,95,180;
484,246,213,193;492,253,991,150;492,253,669,245;492,253,303,345;492,253,125,43;495,235,779,262;484,245,906,276;486,239,451,3;484,244,122,205;478,324,485,137;479,325,979,175;479,325,275,343;479,324,370,212;479,323,894,274;479,325,35,37;479,324,700,153;479,323,589,13;
540,221,168,188;537,225,268,124;536,225,631,357;535,224,541,4;537,225,684,359;537,225,836,164;537,225,482,136;537,225,294,244;537,225,245,342;468,350,553,60;470,347,688,247;468,330,667,151;459,323,55,39;467,330,264,124;467,330,498,353;467,330,446,288;467,330,277,239;
492,253,991,150;508,266,101,45;492,253,579,355;492,253,669,245;492,253,303,345;510,266,948,367;492,252,57,41;495,235,779,262;502,229,910,30;579,757,248,233;574,750,557,134;573,752,862,166;577,758,984,176;574,750,814,162;576,750,654,305;576,750,792,263;579,751,774,260;
469,326,21,181;469,330,278,343;474,323,737,312;475,327,495,222;473,332,164,111;468,330,274,200;472,321,252,121;469,323,133,8;470,321,364,68;509,412,167,54;505,412,945,32;510,414,186,191;511,414,381,213;510,414,645,149;510,414,188,191;510,414,0,6;510,414,74,33;
481,325,345,206;483,325,644,148;480,325,720,252;489,334,915,169;479,325,979,175;489,334,468,290;478,332,718,251;475,327,495,222;473,332,164,111;509,285,457,219;511,265,951,33;505,288,105,46;482,270,283,61;482,264,940,74;492,253,579,355;510,266,948,367;492,253,125,43;
504,408,614,146;495,406,437,26;505,404,546,296;505,407,72,196;505,403,480,352;495,405,939,173;504,402,520,293;504,403,429,132;503,402,444,133;509,285,457,219;508,266,101,45;506,293,171,189;477,286,476,220;482,270,283,61;507,292,214,226;506,292,39,336;509,292,393,273;
513,407,433,56;507,409,312,127;507,407,293,23;507,409,903,326;507,409,622,356;507,409,784,262;509,412,167,54;510,411,808,161;505,412,945,32;514,363,255,121;514,366,791,361;514,366,486,77;519,359,634,84;515,360,560,141;515,359,695,359;515,359,703,250;516,358,116,107;
502,349,339,260;487,342,244,59;502,351,460,289;489,352,332,128;488,351,76,197;503,342,852,94;496,338,765,91;496,338,656,242;496,356,711,63;514,419,706,308;514,424,212,115;514,424,206,223;514,418,120,204;505,412,945,32;510,415,300,202;513,417,37,186;511,415,474,220;
564,679,556,82;570,690,886,29;529,415,322,120;529,416,410,280;528,407,172,189;623,777,987,0;555,286,431,25;531,373,340,50;525,417,240,58;432,92,666,1;485,235,602,14;485,237,558,140;479,245,452,75;479,245,927,171;480,244,326,204;483,241,816,93;482,242,441,133;
523,357,823,362;528,407,172,189;529,415,316,49;555,286,431,25;536,340,555,297;529,352,335,257;519,359,634,84;521,375,900,275;525,389,970,18;474,323,737,312;478,324,485,137;476,304,776,159;472,321,252,121;479,323,499,137;479,322,201,341;482,305,895,73;479,322,595,145;
495,405,80,337;491,395,931,366;491,396,29,184;469,384,933,279;462,388,22,22;489,387,477,291;492,391,301,247;495,406,437,26;484,386,475,135;527,218,594,83;523,222,98,180;529,224,112,107;535,224,541,4;529,224,407,278;529,223,238,232;529,223,878,364;529,223,501,223;
560,742,876,272;556,741,605,237;562,750,815,265;556,755,512,292;556,755,956,331;546,741,1020,102;544,747,6,36;556,755,632,239;547,759,549,296;469,323,133,8;470,321,379,213;469,321,952,174;470,321,504,138;469,321,85,103;469,321,281,241;469,321,181,214;469,321,3,20;
555,733,371,266;555,739,509,80;547,735,513,81;547,736,882,324;547,737,756,90;552,731,309,345;552,731,812,318;550,730,638,240;552,731,592,300;538,225,247,120;540,247,487,221;537,246,348,346;523,229,343,129;532,237,464,351;535,224,541,4;537,226,140,108;529,224,112,107;
562,750,815,265;556,755,512,292;556,755,747,313;556,755,261,123;568,752,342,129;570,759,782,65;569,754,396,274;568,753,526,294;568,753,627,303;508,410,226,47;509,412,490,129;509,412,33,335;510,413,344,65;510,411,808,161;505,412,945,32;510,414,100,44;510,414,645,149;
273,531,386,130;496,669,618,302;503,667,955,100;452,390,738,256;421,442,577,354;515,425,675,152;514,424,212,115;495,406,437,26;454,390,260,198;519,353,42,24;510,353,46,188;516,355,432,285;527,341,708,155;506,353,853,70;527,339,694,249;503,342,852,94;513,336,671,16;
524,404,565,142;511,404,802,361;512,402,858,95;510,405,414,348;518,415,461,57;514,413,242,196;510,411,808,161;508,410,226,47;507,407,293,23;469,321,281,241;469,321,3,20;469,321,415,349;469,321,401,275;469,321,145,339;469,321,496,292;469,321,210,224;469,321,147,187;
528,407,172,189;525,417,240,58;517,419,911,277;524,404,565,142;513,407,433,56;514,418,120,204;514,413,242,196;513,416,925,329;513,417,37,186;564,679,556,82;512,669,817,266;559,678,1011,101;517,425,329,64;503,667,955,100;515,425,675,152;517,425,285,343;516,425,730,360;
235,824,330,10;450,880,752,90;449,918,131,184;435,856,341,121;435,856,584,144;448,885,699,250;447,885,609,301;435,856,374,268;448,885,663,244;529,415,322,120;529,416,410,280;528,407,172,189;529,415,316,49;517,425,329,64;517,419,911,277;518,415,461,57;517,424,683,307;
539,748,352,346;528,745,857,95;539,738,966,281;529,739,997,177;539,748,61,193;541,738,1023,179;536,736,582,233;536,736,328,204;540,745,729,254;478,351,773,315;485,353,471,77;477,351,113,181;496,338,765,91;492,347,276,48;478,332,718,251;488,351,76,197;489,334,468,290;
427,315,73,32;406,362,754,157;458,380,14,6;477,356,182,190;477,351,113,181;459,323,55,39;470,365,665,150;470,347,688,247;467,330,93,42;469,321,43,25;469,321,1003,101;469,321,897,274;469,321,280,240;469,321,421,132;469,321,211,225;469,321,148,206;469,321,25,23;
492,682,291,9;506,780,550,296;513,711,574,299;521,730,637,303;513,711,385,214;523,743,767,260;521,730,83,198;521,767,884,167;520,754,586,234;474,272,155,109;508,266,101,45;477,269,741,360;477,286,476,220;505,288,105,46;482,265,552,133;482,264,940,74;482,265,796,316;
483,243,707,154;484,243,855,322;484,243,91,104;484,241,491,78;483,243,854,322;483,243,685,153;483,242,969,149;483,242,191,192;483,242,259,122;490,1248,954,367;490,1248,505,353;473,1177,591,83;623,777,987,0;449,1177,454,219;404,1268,548,12;449,1177,601,356;490,1248,879,324;
502,351,460,289;493,365,398,215;492,364,449,127;500,368,818,266;506,353,853,70;507,367,617,147;489,352,332,128;492,347,276,48;492,364,146,186;600,782,1018,102;596,773,49,26;583,774,570,143;583,773,99,105;584,773,544,230;583,773,353,208;583,773,831,28;583,773,635,240;
549,724,701,308;549,726,883,273;549,722,521,226;542,712,408,72;533,733,999,34;537,732,439,287;550,730,638,240;547,735,513,81;541,732,235,119;564,679,556,82;529,416,410,280;516,425,207,57;525,417,240,58;517,424,683,307;517,425,285,343;516,424,649,304;516,425,735,255;
556,755,261,123;563,754,402,54;572,767,346,207;564,775,850,5;569,754,175,211;569,754,396,274;573,761,764,315;571,753,962,75;573,759,357,209;514,413,242,196;509,412,167,54;510,411,808,161;509,412,33,335;511,414,721,88;510,413,23,10;510,414,645,149;510,413,668,244;
585,743,673,151;580,747,1014,287;584,752,624,15;585,744,317,253;585,745,920,328;585,744,308,251;585,745,982,332;585,745,909,327;585,745,111,181;576,749,819,163;576,750,792,263;576,750,359,262;576,749,572,135;577,749,845,165;576,749,772,158;576,749,830,319;576,749,1008,286;
569,752,938,366;569,752,358,261;568,752,342,129;569,751,355,208;568,753,526,294;570,752,362,122;573,752,862,166;571,753,962,75;570,753,648,149;583,723,980,283;558,706,237,119;554,703,1019,76;581,725,630,148;551,708,576,232;557,722,918,170;549,715,1005,35;555,719,305,249;
579,734,746,257;559,735,996,370;560,741,957,148;560,742,876,272;568,750,790,17;579,736,803,161;556,726,503,2;555,739,509,80;556,741,605,237;471,326,135,44;472,321,252,121;469,323,133,8;470,321,124,338;470,321,379,213;470,321,152,187;470,321,375,212;470,321,607,300;
492,328,616,238;483,325,644,148;492,324,702,87;489,322,304,345;490,322,413,217;490,322,218,194;480,323,107,106;490,321,208,22;480,323,581,144;522,393,298,344;522,392,600,355;525,389,970,18;513,384,851,321;513,383,4,7;519,395,964,368;517,393,28,11;522,393,52,27;
502,350,492,130;502,349,339,260;510,353,46,188;502,351,460,289;514,360,136,19;507,367,617,147;514,344,193,55;503,342,852,94;496,356,711,63;521,375,900,275;517,378,143,112;517,378,978,332;508,378,1012,370;514,366,486,77;516,379,722,252;505,373,450,134;508,379,705,154;
555,286,431,25;536,340,555,297;527,341,708,155;527,339,995,369;527,338,748,140;527,338,653,304;527,338,880,324;509,292,937,172;513,336,671,16;480,324,334,128;479,324,103,200;479,324,700,153;480,324,917,328;479,324,192,217;479,324,793,263;480,324,241,196;480,324,310,126;
469,384,859,270;482,372,139,20;470,365,665,150;468,384,530,227;460,380,670,245;461,381,778,261;462,384,150,109;463,385,686,307;464,386,864,323;521,720,623,302;542,712,71,109;542,712,944,330;544,726,751,64;533,733,999,34;549,722,521,226;542,711,411,11;549,715,1005,35;
475,287,390,215;506,293,171,189;477,286,476,220;506,293,679,306;498,323,119,7;476,304,776,159;479,322,127,50;490,321,208,22;479,322,595,145;458,388,848,269;458,380,14,6;462,388,522,138;462,385,710,309;460,382,423,349;462,384,138,339;462,384,469,290;461,382,896,169;
484,246,213,193;479,245,927,171;508,266,101,45;492,253,579,355;492,253,669,245;479,245,452,75;482,265,552,133;482,270,283,61;482,265,796,316;493,365,398,215;492,364,146,186;487,364,246,197;482,364,78,35;484,373,805,93;499,372,942,99;487,378,430,218;493,381,205,222;
570,752,362,122;570,752,788,67;570,759,782,65;573,752,862,166;569,754,175,211;570,753,648,149;577,758,529,353;577,758,984,176;573,759,357,209;427,315,321,203;432,92,666,1;479,245,115,49;474,272,155,109;479,245,927,171;477,269,741,360;482,264,940,74;482,265,796,316;
558,706,237,119;556,702,456,351;557,709,351,67;551,708,576,232;554,702,50,38;552,702,943,99;552,703,51,191;552,702,382,270;552,702,568,143;507,378,18,37;499,372,942,99;497,393,196,114;503,388,682,86;493,381,205,222;489,387,477,291;492,391,301,247;489,386,573,298;
487,342,244,59;489,352,332,128;488,351,76,197;488,351,220,116;487,364,246,197;478,351,773,315;478,356,950,330;482,364,507,224;521,375,900,275;517,377,397,70;514,366,47,189;507,367,930,278;514,366,791,361;519,359,634,84;505,373,450,134;519,359,106,47;510,414,0,6;
244,1300,693,139;207,1266,394,130;244,1301,901,326;404,1268,548,12;219,1292,313,252;215,1244,551,231;220,1294,225,116;338,1150,465,134;484,241,11,105;484,243,91,104;483,241,626,303;484,241,40,12;483,241,95,180;483,242,650,62;484,241,64,29;483,242,191,192;510,414,0,6;
435,85,680,306;432,92,666,1;543,218,743,313;555,258,949,279;555,286,431,25;623,777,987,0;527,218,594,83;544,222,216,227;570,690,886,29;587,723,768,141;599,743,757,258;583,723,980,283;623,777,987,0;596,740,769,92;581,725,630,148;579,734,746,257;510,414,0,6;
559,735,996,370;558,734,841,363;561,737,789,68;556,741,605,237;555,733,371,266;551,735,392,53;546,741,1020,102;547,737,756,90;424,1089,761,314;405,1095,828,319;372,1094,363,263;235,824,330,10;363,1099,834,268;450,919,800,264;449,918,131,184;473,1177,591,83;510,414,0,6;
544,726,751,64;544,736,604,236;551,735,392,53;547,736,882,324;547,736,224,195;541,732,235,119;550,730,638,240;547,736,881,364;583,773,891,325;583,773,963,368;583,773,532,139;583,773,832,362;583,773,615,301;583,773,856,269;583,773,1010,178;583,773,893,365;510,414,0,6;
516,425,207,57;559,678,1011,101;529,415,316,49;529,416,410,280;564,680,324,255;570,690,886,29;517,425,329,64;570,690,839,321;579,749,958,280;577,749,811,318;576,750,654,305;576,750,359,262;579,751,774,260;576,749,716,88;576,749,772,158;577,749,845,165;510,414,0,6;
488,1237,297,62;424,1089,827,268;449,1177,601,356;424,1089,761,314;450,919,800,264;426,987,510,80;623,777,987,0;586,800,923,31;432,92,666,1;543,218,743,313;590,117,494,79;540,220,593,300;501,223,59,28;523,222,98,180;529,223,134,51;535,224,541,4;510,414,0,6;
582,770,536,228;581,769,677,246;572,767,346,207;564,775,850,5;582,772,723,89;582,774,994,333;577,776,575,232;582,773,88,103;523,357,823,362;531,373,340,50;521,375,900,275;514,366,486,77;519,353,42,24;519,359,106,47;516,358,116,107;516,355,500,292;510,414,0,6;
550,702,262,118;552,703,51,191;550,702,687,86;550,702,166,340;551,708,576,232;542,711,411,11;550,702,263,123;552,702,183,112;537,732,439,287;541,732,235,119;539,738,966,281;536,734,989,369;536,736,328,204;536,736,655,305;535,735,92,104;536,736,846,363;510,414,0,6;
507,378,18,37;497,393,196,114;509,390,443,350;509,390,936,172;508,387,53,192;494,381,467,76;502,400,929,98;506,399,890,168;552,701,598,355;552,701,132,185;552,702,183,112;552,701,799,317;550,702,166,340;550,702,640,85;551,700,1000,100;550,702,263,123;510,414,0,6;
583,773,872,323;583,773,356,209;583,773,559,297;583,773,760,259;583,773,891,325;583,773,1010,178;583,773,724,311;583,773,963,368;492,328,657,305;492,328,543,229;492,328,616,238;498,323,119,7;489,322,844,69;490,322,218,194;490,322,750,257;490,322,941,367;510,414,0,6;
577,750,571,82;577,749,845,165;576,749,1008,286;576,749,547,354;576,749,772,158;576,749,806,146;576,749,798,361;576,749,971,369;514,413,242,196;513,416,925,329;510,413,344,65;511,415,474,220;510,415,65,15;511,414,381,213;510,413,23,10;510,414,10,9;510,414,0,6;
583,772,959,367;583,772,187,113;582,770,536,228;583,773,809,265;576,774,625,84;583,773,271,199;582,773,88,103;583,773,250,235;476,304,776,159;466,318,229,117;472,321,252,121;470,321,124,338;469,320,898,97;469,320,5,21;470,321,607,300;470,321,672,246;510,414,0,6;
511,816,307,126;436,855,928,329;447,885,609,301;435,856,514,58;448,886,516,225;454,898,608,238;435,856,374,268;448,885,517,226;555,739,509,80;547,736,221,341;547,736,882,324;547,736,224,195;551,735,392,53;544,738,68,31;546,741,1020,102;546,741,387,348;510,414,0,6;
512,669,311,119;512,669,817,266;502,668,621,138;503,667,955,100;502,668,837,320;492,682,291,9;509,688,968,282;516,672,75,34;487,342,244,59;492,347,276,48;492,328,947,173;489,334,915,169;489,334,468,290;496,338,38,108;496,338,656,242;496,338,404,216;510,414,0,6;
599,743,795,144;599,743,757,258;587,723,502,79;579,734,746,257;599,743,781,316;579,736,803,161;585,743,673,151;590,747,455,27;408,1175,380,347;404,1268,548,12;338,1150,465,134;408,1175,904,327;406,1096,587,299;405,1095,828,319;356,1109,838,164;372,1094,363,263;510,414,0,6;
488,370,445,74;487,378,430,218;482,364,78,35;482,372,139,20;484,377,173,21;484,373,1004,151;484,373,436,218;483,373,69,16;479,245,115,49;485,237,558,140;482,242,441,133;483,241,204,115;483,240,81,40;483,242,179,190;483,241,626,303;483,241,95,180;510,414,0,6;
320,1143,804,145;215,1244,551,231;338,1150,465,134;235,824,330,10;363,1099,834,268;356,1108,470,128;356,1109,838,164;356,1108,826,362;502,349,339,260;506,353,853,70;492,347,276,48;496,338,656,242;503,334,209,193;514,344,193,55;504,334,715,310;513,336,671,16;510,414,0,6;
520,754,586,234;523,743,767,260;531,759,658,243;539,748,352,346;529,739,997,177;538,744,540,59;539,748,511,225;538,754,888,273;524,404,565,142;517,393,28,11;518,395,478,291;511,404,802,361;513,407,433,56;506,399,890,168;509,390,936,172;507,403,905,97;510,414,0,6;
582,774,994,333;582,774,810,317;582,773,88,103;583,773,731,311;583,773,662,243;583,773,725,253;583,773,559,297;583,773,872,323;485,235,602,14;498,224,567,142;497,226,158,208;497,226,110,106;497,225,2,19;499,225,418,131;499,225,258,122;497,225,1,103;510,414,0,6;
468,320,566,298;466,318,229,117;468,320,265,342;469,320,251,236;471,320,736,89;469,320,9,3;469,320,1001,333;469,320,5,21;511,404,802,361;512,402,858,95;510,405,414,348;506,399,890,168;505,404,546,296;505,403,480,352;507,407,293,23;504,403,429,132;510,414,0,6;
501,224,611,145;499,225,162,110;499,224,243,120;499,225,142,186;499,224,266,237;499,224,409,279;499,224,227,229;499,224,440,288;497,393,196,114;503,388,682,86;506,399,890,168;503,400,422,284;495,405,939,173;503,400,719,360;503,402,444,133;503,400,692,249;510,414,0,6;
504,373,417,281;504,373,448,350;507,378,18,37;493,365,398,215;500,368,818,266;488,370,445,74;494,381,467,76;493,381,205,222;554,703,1019,76;554,702,50,38;552,702,382,270;552,701,132,185;552,702,41,13;552,702,383,271;552,702,287,344;552,702,361,210;510,414,0,6;
496,669,618,302;512,669,817,266;516,425,207,57;502,668,621,138;508,669,758,91;423,445,428,55;515,425,675,152;502,668,837,320;558,697,652,150;552,701,34,106;552,693,223,116;549,695,54,39;554,702,50,38;550,702,687,86;552,701,799,317;550,702,263,123;510,414,0,6;
